Player,Age,Year,Tm,G,WS,VORP,PER,Draft Pick,Draft Year
Manute Bol,27,1990,GSW,75,0,0.3,7.2,31,1985
Manute Bol,28,1991,PHI,82,1.3,0.3,8.4,31,1985
Manute Bol,29,1992,PHI,71,0.8,0.4,7.7,31,1985
Manute Bol,30,1993,PHI,58,0.2,-0.1,8.5,31,1985
Manute Bol,31,1994,PHI,4,0.1,0,10.2,31,1985
Manute Bol,31,1994,WSB,2,0,0,10.7,31,1985
Manute Bol,31,1994,MIA,8,-0.3,-0.2,-3.4,31,1985
Manute Bol,31,1994,TOT,14,-0.2,-0.2,3.1,31,1985
Manute Bol,32,1995,GSW,5,0.1,0,9.5,31,1985
Marc Gasol,24,2009,MEM,82,6.4,2.1,16.7,48,2007
Marc Gasol,25,2010,MEM,69,8.4,3.9,19.3,48,2007
Marc Gasol,26,2011,MEM,81,7.9,3.6,16.8,48,2007
Marc Gasol,27,2012,MEM,65,8.2,3.5,18.4,48,2007
Marc Gasol,28,2013,MEM,80,11.5,5.7,19.5,48,2007
Marc Gasol,29,2014,MEM,59,5.6,2.4,18.2,48,2007
Marc Gasol,30,2015,MEM,81,10.2,4.6,21.7,48,2007
Marc Gasol,31,2016,MEM,52,3.7,1.3,17.7,48,2007
Marc Gasol,32,2017,MEM,74,7.7,4,20.2,48,2007
Marc Gasol,33,2018,MEM,73,4,2.1,17.4,48,2007
Marc Gasol,34,2019,MEM,53,3.9,2.1,16.9,48,2007
Marc Gasol,34,2019,TOR,26,2.1,0.9,16,48,2007
Marc Iavaroni,26,1983,PHI,80,1.5,0.3,7.3,55,1978
Marc Iavaroni,27,1984,PHI,78,1.4,0,8.1,55,1978
Marc Iavaroni,28,1985,SAS,57,0.9,0.1,9.6,55,1978
Marc Iavaroni,28,1985,TOT,69,0.7,0,8.8,55,1978
Marc Iavaroni,28,1985,PHI,12,-0.1,-0.1,3.1,55,1978
Marc Iavaroni,29,1986,UTA,26,0.6,0,9.7,55,1978
Marc Iavaroni,29,1986,TOT,68,1,-0.1,8.7,55,1978
Marc Iavaroni,29,1986,SAS,42,0.4,-0.1,8.2,55,1978
Marc Iavaroni,30,1987,UTA,78,1.1,-0.3,7.8,55,1978
Marc Iavaroni,31,1988,UTA,81,1.7,0,8.6,55,1978
Marc Iavaroni,32,1989,UTA,77,0.6,-0.4,5.3,55,1978
Marc Jackson,26,2001,GSW,48,2.6,-0.1,16.1,37,1997
Marc Jackson,27,2002,GSW,17,0.3,-0.2,14.9,37,1997
Marc Jackson,27,2002,MIN,22,0.3,-0.4,9.2,37,1997
Marc Jackson,27,2002,TOT,39,0.6,-0.5,11.1,37,1997
Marc Jackson,28,2003,MIN,77,2,-0.4,13.4,37,1997
Marc Jackson,29,2004,PHI,22,1.3,-0.1,13.2,37,1997
Marc Jackson,30,2005,PHI,81,4.6,-0.6,15.9,37,1997
Marc Jackson,31,2006,NOK,27,0.7,-0.2,13.9,37,1997
Marc Jackson,31,2006,NJN,37,0.6,-0.4,10.7,37,1997
Marc Jackson,31,2006,TOT,64,1.2,-0.6,12.5,37,1997
Marc Jackson,32,2007,NOK,56,0.7,-0.7,11.9,37,1997
Marcelo Huertas,32,2016,LAL,53,-0.1,-0.9,10.4,Undrafted,0
Marcelo Huertas,33,2017,LAL,23,-0.1,-0.3,9.1,Undrafted,0
Marcin Gortat,23,2008,ORL,6,0.1,0,19.8,57,2005
Marcin Gortat,24,2009,ORL,63,3.3,0.5,17,57,2005
Marcin Gortat,25,2010,ORL,81,3.4,0.4,13.9,57,2005
Marcin Gortat,26,2011,TOT,80,6.4,1.4,17.8,57,2005
Marcin Gortat,26,2011,PHO,55,5.1,1,18.8,57,2005
Marcin Gortat,26,2011,ORL,25,1.3,0.4,13.7,57,2005
Marcin Gortat,27,2012,PHO,66,7.6,2.1,21.2,57,2005
Marcin Gortat,28,2013,PHO,61,3.4,0.7,15.4,57,2005
Marcin Gortat,29,2014,WAS,81,8.1,2,17.6,57,2005
Marcin Gortat,30,2015,WAS,82,8.6,2.4,18.2,57,2005
Marcin Gortat,31,2016,WAS,75,7.3,1.8,19,57,2005
Marcin Gortat,32,2017,WAS,82,6.8,1.5,15.5,57,2005
Marcin Gortat,33,2018,WAS,82,4.9,1.2,14.7,57,2005
Marcin Gortat,34,2019,LAC,47,1.4,0.2,12.8,57,2005
Marco Belinelli,21,2008,GSW,33,0,-0.3,8.2,18,2007
Marco Belinelli,22,2009,GSW,42,0.5,-0.3,11.8,18,2007
Marco Belinelli,23,2010,TOR,66,1.2,-0.1,12.6,18,2007
Marco Belinelli,24,2011,NOH,80,3.4,0.5,12.1,18,2007
Marco Belinelli,25,2012,NOH,66,2.9,0.3,11.9,18,2007
Marco Belinelli,26,2013,CHI,73,3,-0.3,10.4,18,2007
Marco Belinelli,27,2014,SAS,80,5.9,1.9,15,18,2007
Marco Belinelli,28,2015,SAS,62,2.9,0.5,12.4,18,2007
Marco Belinelli,29,2016,SAC,68,0.5,-0.9,9.4,18,2007
Marco Belinelli,30,2017,CHO,74,3.2,0.1,13.3,18,2007
Marco Belinelli,31,2018,PHI,28,1.8,0.2,14.2,18,2007
Marco Belinelli,31,2018,ATL,52,1.9,0.1,14.1,18,2007
Marco Belinelli,32,2019,SAS,79,2.5,0,11.9,18,2007
Marcus Banks,22,2004,BOS,81,0.7,-0.5,11,13,2003
Marcus Banks,23,2005,BOS,81,1.9,0.2,12.3,13,2003
Marcus Banks,24,2006,MIN,40,2.1,0.4,14.5,13,2003
Marcus Banks,24,2006,TOT,58,2.3,0.1,13.6,13,2003
Marcus Banks,24,2006,BOS,18,0.2,-0.3,9.4,13,2003
Marcus Banks,25,2007,PHO,45,0.4,-0.3,11.3,13,2003
Marcus Banks,26,2008,PHO,24,0.3,0,10.1,13,2003
Marcus Banks,26,2008,TOT,36,0.8,0,12.6,13,2003
Marcus Banks,26,2008,MIA,12,0.5,0,15.5,13,2003
Marcus Banks,27,2009,MIA,16,0.1,-0.1,8.7,13,2003
Marcus Banks,27,2009,TOR,6,-0.1,-0.1,4,13,2003
Marcus Banks,27,2009,TOT,22,0,-0.2,7.8,13,2003
Marcus Banks,28,2010,TOR,22,0.5,0.1,15.3,13,2003
Marcus Banks,29,2011,TOR,3,0,0,6.8,13,2003
Marcus Brown,22,1997,POR,21,0.4,0,12.9,46,1996
Marcus Brown,25,2000,DET,6,-0.1,-0.1,1.1,46,1996
Marcus Camby,22,1997,TOR,63,3.7,0.8,17.8,2,1996
Marcus Camby,23,1998,TOR,63,0.9,0.7,15.9,2,1996
Marcus Camby,24,1999,NYK,46,3.5,0.8,17.6,2,1996
Marcus Camby,25,2000,NYK,59,5.9,2,19,2,1996
Marcus Camby,26,2001,NYK,63,10.3,3.3,20.9,2,1996
Marcus Camby,27,2002,NYK,29,2.1,0.5,15.1,2,1996
Marcus Camby,28,2003,DEN,29,1.5,0.6,17.5,2,1996
Marcus Camby,29,2004,DEN,72,6.9,3.3,17.8,2,1996
Marcus Camby,30,2005,DEN,66,5.8,2.8,18,2,1996
Marcus Camby,31,2006,DEN,56,5.5,2.7,19.9,2,1996
Marcus Camby,32,2007,DEN,70,7.6,4.4,19.1,2,1996
Marcus Camby,33,2008,DEN,79,8.5,4.7,17.2,2,1996
Marcus Camby,34,2009,LAC,62,5.2,1.8,18.7,2,1996
Marcus Camby,35,2010,TOT,74,6.8,3.8,17.9,2,1996
Marcus Camby,35,2010,LAC,51,4.6,2.7,18.3,2,1996
Marcus Camby,35,2010,POR,23,2.3,1.2,17,2,1996
Marcus Camby,36,2011,POR,59,3.7,1.7,14.8,2,1996
Marcus Camby,37,2012,TOT,59,3.6,1.7,16.2,2,1996
Marcus Camby,37,2012,POR,40,1.9,1,14.5,2,1996
Marcus Camby,37,2012,HOU,19,1.7,0.7,19.6,2,1996
Marcus Camby,38,2013,NYK,24,0,-0.1,8.6,2,1996
Marcus Cousin,24,2011,UTA,4,0,0,7.8,Undrafted,0
Marcus Derrickson,22,2019,GSW,11,0.2,0,19.4,Undrafted,0
Marcus Fizer,22,2001,CHI,72,-0.7,-2.1,11,4,2000
Marcus Fizer,23,2002,CHI,76,1.1,-0.8,14.2,4,2000
Marcus Fizer,24,2003,CHI,38,1.4,-0.1,17.9,4,2000
Marcus Fizer,25,2004,CHI,46,0.5,-0.7,13.4,4,2000
Marcus Fizer,26,2005,MIL,54,0.4,-0.3,11.6,4,2000
Marcus Fizer,27,2006,NOK,3,0,-0.1,14.1,4,2000
Marcus Georges-Hunt,22,2017,ORL,5,0.1,0,10.2,Undrafted,0
Marcus Georges-Hunt,23,2018,MIN,42,0.2,-0.1,6.9,Undrafted,0
Marcus Haislip,22,2003,MIL,39,0,-0.6,9.6,13,2002
Marcus Haislip,23,2004,MIL,31,0.6,0,14.6,13,2002
Marcus Haislip,24,2005,IND,9,-0.2,-0.2,4,13,2002
Marcus Haislip,29,2010,SAS,10,0.1,-0.1,15.4,13,2002
Marcus Landry,24,2010,BOS,1,0,0,-26.8,Undrafted,0
Marcus Landry,24,2010,TOT,18,-0.1,-0.3,7.2,Undrafted,0
Marcus Landry,24,2010,NYK,17,0,-0.3,8.1,Undrafted,0
Marcus Liberty,22,1991,DEN,76,-0.1,-0.7,10.4,42,1990
Marcus Liberty,23,1992,DEN,75,2.4,0,14.1,42,1990
Marcus Liberty,24,1993,DEN,78,2.2,0.1,12.5,42,1990
Marcus Liberty,25,1994,DEN,3,0,0,18.7,42,1990
Marcus Liberty,25,1994,TOT,38,-0.5,-0.4,8,42,1990
Marcus Liberty,25,1994,DET,35,-0.5,-0.4,7.6,42,1990
Marcus Morris,22,2012,HOU,17,-0.2,-0.3,3.8,14,2011
Marcus Morris,23,2013,HOU,54,2,0.3,12.1,14,2011
Marcus Morris,23,2013,TOT,77,1.8,0,11.3,14,2011
Marcus Morris,23,2013,PHO,23,-0.2,-0.2,8.6,14,2011
Marcus Morris,24,2014,PHO,82,4.2,1,14.8,14,2011
Marcus Morris,25,2015,PHO,81,4,0.8,13.7,14,2011
Marcus Morris,26,2016,DET,80,5.4,2,12.7,14,2011
Marcus Morris,27,2017,DET,79,3.9,1,12.4,14,2011
Marcus Morris,28,2018,BOS,54,3.2,0.1,14.5,14,2011
Marcus Morris,29,2019,BOS,75,4.5,0.3,14.2,14,2011
Marcus Paige,24,2018,CHO,5,0,0,9.1,55,2016
Marcus Smart,20,2015,BOS,67,2.9,1.4,11,6,2014
Marcus Smart,21,2016,BOS,61,2.9,1.1,11.3,6,2014
Marcus Smart,22,2017,BOS,79,3.2,1,12,6,2014
Marcus Smart,23,2018,BOS,54,1.9,0.6,10.8,6,2014
Marcus Smart,24,2019,BOS,80,5.3,2.1,13.1,6,2014
Marcus Thornton,22,2010,NOH,73,4,0.8,17.4,45,2009
Marcus Thornton,23,2011,SAC,27,2.6,1.1,18.2,45,2009
Marcus Thornton,23,2011,TOT,73,3.5,0.9,16.5,45,2009
Marcus Thornton,23,2011,NOH,46,0.9,-0.2,14,45,2009
Marcus Thornton,24,2012,SAC,51,3.8,1.3,17.4,45,2009
Marcus Thornton,25,2013,SAC,72,3.2,0.6,16.3,45,2009
Marcus Thornton,26,2014,BRK,26,1.1,0.2,16.1,45,2009
Marcus Thornton,26,2014,TOT,72,2,0.2,12,45,2009
Marcus Thornton,26,2014,SAC,46,0.9,0,9.7,45,2009
Marcus Thornton,27,2015,BOS,39,1.4,0,15.8,45,2009
Marcus Thornton,27,2015,TOT,48,1.2,-0.1,15,45,2009
Marcus Thornton,27,2015,PHO,9,-0.1,-0.1,8.3,45,2009
Marcus Thornton,28,2016,WAS,14,0.4,0.1,15.5,45,2009
Marcus Thornton,28,2016,TOT,61,1.7,0,14.7,45,2009
Marcus Thornton,28,2016,HOU,47,1.3,-0.1,14.6,45,2009
Marcus Thornton,29,2017,WAS,33,0.5,-0.2,10.4,45,2009
Marcus Vinicius,22,2007,NOK,13,0.1,0,6.9,43,2006
Marcus Vinicius,23,2008,NOH,13,0.1,0,11.6,43,2006
Marcus Webb,22,1993,BOS,9,0.1,0,20.1,Undrafted,0
Marcus Williams,21,2007,NJN,79,-0.1,-0.9,11.5,22,2006
Marcus Williams,21,2008,SAS,1,0,0,0,33,2007
Marcus Williams,21,2008,LAC,10,-0.1,-0.1,7.2,33,2007
Marcus Williams,21,2008,TOT,11,-0.1,-0.1,6.8,33,2007
Marcus Williams,22,2008,NJN,53,0.2,-0.4,11,22,2006
Marcus Williams,22,2009,SAS,2,0,0,53,33,2007
Marcus Williams,23,2009,GSW,9,-0.1,-0.1,3.7,33,2007
Marcus Williams,24,2010,MEM,62,0,-0.5,10.6,33,2007
Mardy Collins,22,2007,NYK,52,0,-0.3,9.2,29,2006
Mardy Collins,23,2008,NYK,46,-1,-0.7,5.9,29,2006
Mardy Collins,24,2009,NYK,9,-0.1,-0.1,5,29,2006
Mardy Collins,24,2009,LAC,39,0.1,-0.4,9.9,29,2006
Mardy Collins,24,2009,TOT,48,-0.1,-0.5,9.5,29,2006
Mardy Collins,25,2010,LAC,43,-0.5,-0.5,5.7,29,2006
Mario Bennett,22,1996,PHO,19,0.5,0,13.3,27,1995
Mario Bennett,24,1998,LAL,45,1.5,0.4,22.2,27,1995
Mario Bennett,25,1999,CHI,3,0,-0.1,10.9,27,1995
Mario Bennett,26,2000,LAC,1,-0.1,0,-25.5,27,1995
Mario Chalmers,22,2009,MIA,82,5.2,1.8,13.3,34,2008
Mario Chalmers,23,2010,MIA,73,2.7,0.7,10.7,34,2008
Mario Chalmers,24,2011,MIA,70,2.9,0.8,10.3,34,2008
Mario Chalmers,25,2012,MIA,64,4.3,1.5,13,34,2008
Mario Chalmers,26,2013,MIA,77,5.2,1.6,13.3,34,2008
Mario Chalmers,27,2014,MIA,73,4.8,1.7,14,34,2008
Mario Chalmers,28,2015,MIA,80,2.8,0.6,11.7,34,2008
Mario Chalmers,29,2016,TOT,61,3.8,1.2,17.3,34,2008
Mario Chalmers,29,2016,MEM,55,3.7,1.2,18,34,2008
Mario Chalmers,29,2016,MIA,6,0.1,0,9.5,34,2008
Mario Chalmers,31,2018,MEM,66,0.6,-0.3,10.4,34,2008
Mario Elie,27,1991,GSW,30,1.7,0.4,13.4,160,1985
Mario Elie,27,1991,TOT,33,1.6,0.3,12.9,160,1985
Mario Elie,27,1991,PHI,3,-0.1,-0.1,-3.6,160,1985
Mario Elie,28,1992,GSW,79,4.4,1.3,13.7,160,1985
Mario Elie,29,1993,POR,82,5.1,1.2,14.2,160,1985
Mario Elie,30,1994,HOU,67,4.2,0.7,13.4,160,1985
Mario Elie,31,1995,HOU,81,4.8,1.1,13.7,160,1985
Mario Elie,32,1996,HOU,45,3.8,1.1,14.6,160,1985
Mario Elie,33,1997,HOU,78,8.9,3.1,14.3,160,1985
Mario Elie,34,1998,HOU,73,3.8,0.8,12.9,160,1985
Mario Elie,35,1999,SAS,47,4.5,1.6,14.5,160,1985
Mario Elie,36,2000,SAS,79,4.6,1.8,10.4,160,1985
Mario Elie,37,2001,PHO,68,3.1,0.7,9.3,160,1985
Mario Hezonja,20,2016,ORL,79,0.9,-0.3,9.4,5,2015
Mario Hezonja,21,2017,ORL,65,-0.7,-0.9,7.2,5,2015
Mario Hezonja,22,2018,ORL,75,2.3,0.5,13.7,5,2015
Mario Hezonja,23,2019,NYK,58,-0.1,-0.6,10.8,5,2015
Mario Kasun,24,2005,ORL,45,0.6,-0.2,12,41,2002
Mario Kasun,25,2006,ORL,28,0.3,-0.3,8.9,41,2002
Mario West,23,2008,ATL,64,0.5,0,8.6,Undrafted,0
Mario West,24,2009,ATL,53,0.4,0.1,10,Undrafted,0
Mario West,25,2010,ATL,39,0.3,0,9.9,Undrafted,0
Mario West,26,2011,NJN,6,0.2,0,9.1,Undrafted,0
Mark Acres,25,1988,BOS,79,2.2,0.3,9.3,40,1985
Mark Acres,26,1989,BOS,62,0.9,-0.1,8.2,40,1985
Mark Acres,27,1990,ORL,80,1.6,0,8.3,40,1985
Mark Acres,28,1991,ORL,68,2.5,0.1,9.2,40,1985
Mark Acres,29,1992,ORL,68,1.9,-0.1,10.1,40,1985
Mark Acres,30,1993,HOU,6,-0.1,-0.1,-0.6,40,1985
Mark Acres,30,1993,WSB,12,0.4,-0.1,9.8,40,1985
Mark Acres,30,1993,TOT,18,0.3,-0.2,8.9,40,1985
Mark Aguirre,22,1982,DAL,51,1.9,0.8,17.3,1,1981
Mark Aguirre,23,1983,DAL,81,6.9,2.6,20.5,1,1981
Mark Aguirre,24,1984,DAL,79,9,3.9,23.5,1,1981
Mark Aguirre,25,1985,DAL,80,7.2,2.5,21.3,1,1981
Mark Aguirre,26,1986,DAL,74,4.7,2.2,19.2,1,1981
Mark Aguirre,27,1987,DAL,80,8.9,3.2,22.1,1,1981
Mark Aguirre,28,1988,DAL,77,8.8,3.4,21.9,1,1981
Mark Aguirre,29,1989,TOT,80,4.5,1.7,16.4,1,1981
Mark Aguirre,29,1989,DET,36,2.8,0.8,15.1,1,1981
Mark Aguirre,29,1989,DAL,44,1.7,0.8,17.3,1,1981
Mark Aguirre,30,1990,DET,78,5.7,1.3,15.8,1,1981
Mark Aguirre,31,1991,DET,78,5.5,1.4,16.7,1,1981
Mark Aguirre,32,1992,DET,75,2.2,-0.2,13.7,1,1981
Mark Aguirre,33,1993,DET,51,1.8,0.1,13.7,1,1981
Mark Aguirre,34,1994,LAC,39,0.9,0,13.1,1,1981
Mark Alarie,23,1987,DEN,64,1.5,-0.4,12.5,18,1986
Mark Alarie,24,1988,WSB,63,0.9,-0.2,11.6,18,1986
Mark Alarie,25,1989,WSB,74,2.2,0.1,13.3,18,1986
Mark Alarie,26,1990,WSB,82,3.1,0.5,14.1,18,1986
Mark Alarie,27,1991,WSB,42,0.6,-0.2,11.3,18,1986
Mark Blount,25,2001,BOS,64,1.9,0.3,11.1,54,1997
Mark Blount,26,2002,BOS,44,0.7,-0.2,9.3,54,1997
Mark Blount,27,2003,BOS,27,1.4,0.2,12.2,54,1997
Mark Blount,27,2003,TOT,81,1.7,-0.3,10.6,54,1997
Mark Blount,27,2003,DEN,54,0.4,-0.5,9.6,54,1997
Mark Blount,28,2004,BOS,82,6.5,1.7,16,54,1997
Mark Blount,29,2005,BOS,82,2.8,0.4,12.5,54,1997
Mark Blount,30,2006,MIN,42,1.5,-0.2,12.1,54,1997
Mark Blount,30,2006,BOS,39,0.2,-0.7,12,54,1997
Mark Blount,30,2006,TOT,81,1.7,-0.9,12.1,54,1997
Mark Blount,31,2007,MIN,82,2.8,-0.8,12.7,54,1997
Mark Blount,32,2008,MIA,69,0.7,-1.3,11.4,54,1997
Mark Blount,33,2009,MIA,20,-0.1,-0.4,8.7,54,1997
Mark Bradtke,28,1997,PHI,36,0.2,-0.3,9.6,Undrafted,0
Mark Bryant,23,1989,POR,56,1.1,-0.4,9.1,21,1988
Mark Bryant,24,1990,POR,58,1,-0.2,9.1,21,1988
Mark Bryant,25,1991,POR,53,2.1,0,11.2,21,1988
Mark Bryant,26,1992,POR,56,2.1,0.3,11.3,21,1988
Mark Bryant,27,1993,POR,80,3.2,0,11.2,21,1988
Mark Bryant,28,1994,POR,79,2.3,-0.4,9.9,21,1988
Mark Bryant,29,1995,POR,49,1.6,0.1,13.2,21,1988
Mark Bryant,30,1996,HOU,71,3.6,-0.3,13.1,21,1988
Mark Bryant,31,1997,PHO,41,2.3,0.2,13.3,21,1988
Mark Bryant,32,1998,PHO,70,2.5,0.2,10.2,21,1988
Mark Bryant,33,1999,CHI,45,1.5,-0.2,12.1,21,1988
Mark Bryant,34,2000,CLE,75,2.4,0,8.9,21,1988
Mark Bryant,35,2001,DAL,18,0,-0.1,2.1,21,1988
Mark Bryant,36,2002,SAS,30,0.6,0.1,11.5,21,1988
Mark Bryant,37,2003,BOS,2,0,0,-1.1,21,1988
Mark Bryant,37,2003,DEN,3,0,0,-5,21,1988
Mark Bryant,37,2003,PHI,11,-0.1,-0.1,1.5,21,1988
Mark Bryant,37,2003,TOT,16,-0.1,-0.2,0.4,21,1988
Mark Davis,25,1989,MIL,31,0.7,0.1,15.3,48,1988
Mark Davis,25,1989,TOT,33,0.7,0.1,15,48,1988
Mark Davis,25,1989,PHO,2,0,0,5.9,48,1988
Mark Davis,22,1996,MIN,57,-0.1,0,10.9,48,1995
Mark Davis,23,1997,PHI,75,2.3,0.7,13.7,48,1995
Mark Davis,24,1998,PHI,71,0.2,-0.1,10.9,48,1995
Mark Davis,25,1999,MIA,4,-0.1,-0.1,-3.1,48,1995
Mark Davis,26,2000,GSW,23,-0.1,-0.2,9.8,48,1995
Mark Eaton,26,1983,UTA,81,0.8,0.5,11,72,1982
Mark Eaton,27,1984,UTA,82,3.7,2.1,12.3,72,1982
Mark Eaton,28,1985,UTA,82,5.4,2.9,13.6,72,1982
Mark Eaton,29,1986,UTA,80,4,2.1,12.2,72,1982
Mark Eaton,30,1987,UTA,79,3.6,2.2,11.1,72,1982
Mark Eaton,31,1988,UTA,82,4.1,2,9.5,72,1982
Mark Eaton,32,1989,UTA,82,6.6,3.7,10.6,72,1982
Mark Eaton,33,1990,UTA,82,5.3,2.3,10.6,72,1982
Mark Eaton,34,1991,UTA,80,5.5,2.5,9.5,72,1982
Mark Eaton,35,1992,UTA,81,3.8,1.9,9.1,72,1982
Mark Eaton,36,1993,UTA,64,1.9,0.3,8.7,72,1982
Mark Hendrickson,22,1997,PHI,29,0.3,-0.4,11.5,31,1996
Mark Hendrickson,23,1998,SAC,48,0.8,-0.3,9.4,31,1996
Mark Hendrickson,24,1999,NJN,22,0.9,-0.1,12.3,31,1996
Mark Hendrickson,25,2000,TOT,15,0.1,0,10.4,31,1996
Mark Hendrickson,25,2000,NJN,5,0,0,5.5,31,1996
Mark Hendrickson,25,2000,CLE,10,0.1,0,12.9,31,1996
Mark Jackson,22,1988,NYK,82,7.6,3.9,15.7,18,1987
Mark Jackson,23,1989,NYK,72,7.2,3.3,18.3,18,1987
Mark Jackson,24,1990,NYK,82,3.7,1,14.3,18,1987
Mark Jackson,25,1991,NYK,72,4.2,1,18.2,18,1987
Mark Jackson,26,1992,NYK,81,7.6,2.6,17.8,18,1987
Mark Jackson,27,1993,LAC,82,7.9,2.9,16.6,18,1987
Mark Jackson,28,1994,LAC,79,4.1,0.9,14.8,18,1987
Mark Jackson,29,1995,IND,82,4.5,1.2,14,18,1987
Mark Jackson,30,1996,IND,81,7.2,2.6,15.9,18,1987
Mark Jackson,31,1997,TOT,82,6.1,0.9,15.7,18,1987
Mark Jackson,31,1997,IND,30,2.1,0.5,14.8,18,1987
Mark Jackson,31,1997,DEN,52,4,0.4,16.2,18,1987
Mark Jackson,32,1998,IND,82,7.5,2.3,17.2,18,1987
Mark Jackson,33,1999,IND,49,3.8,1.2,17.9,18,1987
Mark Jackson,34,2000,IND,81,6.7,1.9,17.7,18,1987
Mark Jackson,35,2001,TOT,83,5.9,1,14.9,18,1987
