,player,date,team,contract_length,salary,tm_abr,date #,GM,year,month,trans yr,transaction_yr,salary num,salary new,contract_value,Contract Value
4341,Georgios Papagiannis,2018-03-18,Portland Trail Blazers,0,0,POR,20180318,['Neil Olshey'],2018,03,,2018,0,0.0,0,0.0
4342,Rodney Purvis,2018-03-18,Orlando Magic,0,0,ORL,20180318,['Jeff Weltman'],2018,03,,2018,0,0.0,0,0.0
4343,Okaro White,2018-03-19,Cleveland Cavaliers,0,0,CLE,20180319,['Koby Altman'],2018,03,,2018,0,0.0,0,0.0
4344,Ramon Sessions,2018-03-19,Washington Wizards,0,0,WAS,20180319,['Ernie Grunfeld'],2018,03,,2018,0,0.0,0,0.0
4345,Brandon Jennings,2018-03-21,Milwaukee Bucks,0,0,MIL,20180321,['Jon Horst'],2018,03,,2018,0,0.0,0,0.0
4346,Jaylen Morris,2018-03-21,Atlanta Hawks,0,0,ATL,20180321,['Travis Schlenk'],2018,03,,2018,0,0.0,0,0.0
4347,Aaron Harrison,2018-03-22,Dallas Mavericks,1,minimum,DAL,20180322,['Donn Nelson'],2018,03,,2018,1000000,1000000.0,0,-448998.616006216
4348,Damion Lee,2018-03-23,Atlanta Hawks,0,0,ATL,20180323,['Travis Schlenk'],2018,03,,2018,0,0.0,0,0.0
4349,Travis Wear,2018-03-23,Los Angeles Lakers,0,0,LAL,20180323,['Magic Johnson'],2018,03,,2018,0,0.0,0,0.0
4350,Jaylen Johnson,2018-03-24,Chicago Bulls,0,0,CHI,20180324,['Gar Forman'],2018,03,,2018,0,0.0,0,0.0
4351,Le'Bryan Nash,2018-03-24,Houston Rockets,0,0,HOU,20180324,['Daryl Morey'],2018,03,,2018,0,0.0,0,0.0
4352,Marquis Teague,2018-03-24,Memphis Grizzlies,0,0,MEM,20180324,['Chris Wallace'],2018,03,,2018,0,0.0,0,0.0
4353,C.J. Fair,2018-03-25,Chicago Bulls,0,0,CHI,20180325,['Gar Forman'],2018,03,,2018,0,0.0,0,0.0
4354,Larry Drew,2018-03-26,New Orleans Pelicans,0,0,NOH,20180326,['Dell Demps'],2018,03,,2018,0,0.0,0,0.0
4355,Sean Kilpatrick,2018-03-26,Chicago Bulls,1,minimum,CHI,20180326,['Gar Forman'],2018,03,,2018,1000000,1000000.0,0,-17475465.535975136
4356,David S,2018-03-27,Utah Jazz,0,0,UTA,20180327,['Dennis Lindsey'],2018,03,,2018,0,0.0,0,0.0
4357,MarShon Brooks,2018-03-27,Memphis Grizzlies,0,0,MEM,20180327,['Chris Wallace'],2018,03,,2018,0,0.0,0,0.0
4358,Rodney Purvis,2018-03-28,Orlando Magic,0,0,ORL,20180328,['Jeff Weltman'],2018,03,,2018,0,0.0,0,0.0
4359,Xavier Silas,2018-03-28,Boston Celtics,0,0,BOS,20180328,['Danny Ainge'],2018,03,,2018,0,0.0,0,0.0
4360,Tim Quarterman,2018-03-30,Houston Rockets,0,0,HOU,20180330,['Daryl Morey'],2018,03,,2018,0,0.0,0,0.0
4361,Nigel Hayes,2018-03-31,Sacramento Kings,1,minimum,SAC,20180331,['Vlade Divac'],2018,03,,2018,1000000,1000000.0,0,-1828318.464024864
4362,Aaron Harrison,2018-04-01,Dallas Mavericks,0,0,DAL,20180401,['Donn Nelson'],2018,04,,2018,0,0.0,0,0.0
4363,Brandon Jennings,2018-04-01,Milwaukee Bucks,0,0,MIL,20180401,['Jon Horst'],2018,04,,2018,0,0.0,0,0.0
4364,Jeremy Evans,2018-04-01,Atlanta Hawks,1,minimum,ATL,20180401,['Travis Schlenk'],2018,04,,2018,1000000,1000000.0,0,-133129.0
4365,Damion Lee,2018-04-02,Atlanta Hawks,0,0,ATL,20180402,['Travis Schlenk'],2018,04,,2018,0,0.0,0,0.0
4366,Marquis Teague,2018-04-03,Memphis Grizzlies,0,0,MEM,20180403,['Chris Wallace'],2018,04,,2018,0,0.0,0,0.0
4367,Jordan Crawford,2018-04-05,New Orleans Pelicans,1,minimum,NOH,20180405,['Dell Demps'],2018,04,,2018,1000000,1000000.0,0,240665.23201243195
4368,David S,2018-04-06,Utah Jazz,0,0,UTA,20180406,['Dennis Lindsey'],2018,04,,2018,0,0.0,0,0.0
4369,Jonathan Gibson,2018-04-06,Boston Celtics,1,minimum,BOS,20180406,['Danny Ainge'],2018,04,,2018,1000000,1000000.0,0,504360.23201243195
4370,MarShon Brooks,2018-04-06,Memphis Grizzlies,0,0,MEM,20180406,['Chris Wallace'],2018,04,,2018,0,0.0,0,0.0
4371,Okaro White,2018-04-06,Cleveland Cavaliers,0,0,CLE,20180406,['Koby Altman'],2018,04,,2018,0,0.0,0,0.0
4372,Omari Johnson,2018-04-06,Memphis Grizzlies,1,minimum,MEM,20180406,['Chris Wallace'],2018,04,,2018,1000000,1000000.0,0,246779.61600621598
4373,Andre Ingram,2018-04-09,Los Angeles Lakers,1,minimum,LAL,20180409,['Magic Johnson'],2018,04,,2018,1000000,1000000.0,0,535031.232012432
4374,C.J. Williams,2018-04-09,Los Angeles Clippers,0,0,LAC,20180409,['Lawrence Frank'],2018,04,,2018,0,0.0,0,0.0
4375,Kendrick Perkins,2018-04-10,Cleveland Cavaliers,0,0,CLE,20180410,['Koby Altman'],2018,04,,2018,0,0.0,0,0.0
4376,Quinn Cook,2018-04-10,Golden State Warriors,0,0,GSW,20180410,['Bob Myers'],2018,04,,2018,0,0.0,0,0.0
4377,Aaron Jackson,2018-04-11,Houston Rockets,0,0,HOU,20180411,['Daryl Morey'],2018,04,,2018,0,0.0,0,0.0
4378,Ty Lawson,2018-04-11,Washington Wizards,0,0,WAS,20180411,['Ernie Grunfeld'],2018,04,,2018,0,0.0,0,0.0
4379,Aaron Holiday,2018-07-01,Indiana Pacers,0,0,IND,20180701,['Kevin Pritchard'],2018,07,,2019,0,0.0,0,0.0
4380,Derrick Jones,2018-07-01,Miami Heat,0,0,MIA,20180701,['Pat Riley'],2018,07,,2019,0,0.0,0,0.0
4381,Jaren Jackson,2018-07-01,Memphis Grizzlies,0,0,MEM,20180701,['Chris Wallace'],2018,07,,2019,0,0.0,0,0.0
4382,Jaylen Adams,2018-07-01,Atlanta Hawks,0,0,ATL,20180701,['Travis Schlenk'],2018,07,,2019,0,0.0,0,0.0
4383,Kevin Huerter,2018-07-01,Atlanta Hawks,0,0,ATL,20180701,['Travis Schlenk'],2018,07,,2019,0,0.0,0,0.0
4384,Malik Newman,2018-07-01,Los Angeles Lakers,0,0,LAL,20180701,['Magic Johnson'],2018,07,,2019,0,0.0,0,0.0
4385,Marvin Bagley,2018-07-01,Sacramento Kings,0,0,SAC,20180701,['Vlade Divac'],2018,07,,2019,0,0.0,0,0.0
4386,Moritz Wagner,2018-07-01,Los Angeles Lakers,0,0,LAL,20180701,['Magic Johnson'],2018,07,,2019,0,0.0,0,0.0
4387,Omari Spellman,2018-07-01,Atlanta Hawks,0,0,ATL,20180701,['Travis Schlenk'],2018,07,,2019,0,0.0,0,0.0
4388,Trae Young,2018-07-01,Atlanta Hawks,0,0,ATL,20180701,['Travis Schlenk'],2018,07,,2019,0,0.0,0,0.0
4389,Anfernee Simons,2018-07-02,Portland Trail Blazers,0,0,POR,20180702,['Neil Olshey'],2018,07,,2019,0,0.0,0,0.0
4390,Grayson Allen,2018-07-02,Utah Jazz,0,0,UTA,20180702,['Dennis Lindsey'],2018,07,,2019,0,0.0,0,0.0
4391,J.P. Macura,2018-07-02,Charlotte Hornets,0,0,CHA,20180702,['Mitch Kupchak'],2018,07,,2019,0,0.0,0,0.0
4392,Jacob Evans,2018-07-02,Golden State Warriors,0,0,GSW,20180702,['Bob Myers'],2018,07,,2019,0,0.0,0,0.0
4393,Josh Okogie,2018-07-02,Minnesota Timberwolves,0,0,MIN,20180702,['Tom Thibodeau'],2018,07,,2019,0,0.0,0,0.0
4394,Miles Bridges,2018-07-02,Charlotte Hornets,0,0,CHA,20180702,['Mitch Kupchak'],2018,07,,2019,0,0.0,0,0.0
4395,Zhaire Smith,2018-07-02,Philadelphia 76ers,0,0,PHI,20180702,['Brett Brown'],2018,07,,2019,0,0.0,0,0.0
4396,Allonzo Trier,2018-07-03,New York Knicks,0,0,NYK,20180703,['Steve Mills'],2018,07,,2019,0,0.0,0,0.0
4397,Brad Wanamaker,2018-07-03,Boston Celtics,0,0,BOS,20180703,['Danny Ainge'],2018,07,,2019,0,0.0,0,0.0
4398,Chandler Hutchison,2018-07-03,Chicago Bulls,0,0,CHI,20180703,['Gar Forman'],2018,07,,2019,0,0.0,0,0.0
4399,Deandre Ay,2018-07-03,Phoenix Suns,0,0,PHO,20180703,['Ryan McDonough'],2018,07,,2019,0,0.0,0,0.0
4400,George King,2018-07-03,Phoenix Suns,0,0,PHO,20180703,['Ryan McDonough'],2018,07,,2019,0,0.0,0,0.0
4401,Isaiah Hicks,2018-07-03,New York Knicks,0,0,NYK,20180703,['Steve Mills'],2018,07,,2019,0,0.0,0,0.0
4402,Michael Porter,2018-07-03,Denver Nuggets,0,0,DEN,20180703,['Tim Connelly'],2018,07,,2019,0,0.0,0,0.0
4403,Mikal Bridges,2018-07-03,Phoenix Suns,0,0,PHO,20180703,['Ryan McDonough'],2018,07,,2019,0,0.0,0,0.0
4404,Mohamed Bamba,2018-07-03,Orlando Magic,0,0,ORL,20180703,['Jeff Weltman'],2018,07,,2019,0,0.0,0,0.0
4405,Wendell Carter,2018-07-03,Chicago Bulls,0,0,CHI,20180703,['Gar Forman'],2018,07,,2019,0,0.0,0,0.0
4406,Collin Sex,2018-07-04,Cleveland Cavaliers,0,0,CLE,20180704,['Koby Altman'],2018,07,,2019,0,0.0,0,0.0
4407,Derrick Rose,2018-07-04,Minnesota Timberwolves,0,0,MIN,20180704,['Tom Thibodeau'],2018,07,,2019,0,0.0,0,0.0
